LON,LAT,,,,,,,,
-123.7824700000,39.6200316300,,,,,,,,
-123.7824360000,39.6203579000,,,,,,,,
-123.7823220000,39.6214860000,,,,,,,,
-123.7840800000,39.6382253400,,,,,,,,
-123.7844510000,39.6417585400,,,,,,,,
-123.7853440000,39.6502653100,,,,,,,,
-123.7857010000,39.6536577400,,,,,,,,
-123.7863600000,39.6599320000,,,,,,,,
-123.7926590000,39.6841220000,,,,,,,,
-123.7928830000,39.6845060200,,,,,,,,
-123.7936290000,39.6857820200,,,,,,,,
-123.7936370000,39.6857950300,,,,,,,,
-123.7972940000,39.6920494000,,,,,,,,
-123.8047930000,39.7048752400,,,,,,,,
-123.8056340000,39.7063140800,,,,,,,,
-123.8072920000,39.7091498800,,,,,,,,
-123.8082080000,39.7107150000,,,,,,,,
-123.8110660000,39.7119965600,,,,,,,,
-123.8187190000,39.7154271100,,,,,,,,
-123.8187300000,39.7154321700,,,,,,,,
-123.8247440000,39.7181280000,,,,,,,,
-123.8294180000,39.7229406400,,,,,,,,
-123.8295450000,39.7230710000,,,,,,,,
-123.8300470000,39.7249214600,,,,,,,,
-123.8303590000,39.7260697300,,,,,,,,
-123.8306980000,39.7273160300,,,,,,,,
-123.8309550000,39.7282606200,,,,,,,,
-123.8310580000,39.7286383000,,,,,,,,
-123.8314130000,39.7299447900,,,,,,,,
-123.8315990000,39.7306290000,,,,,,,,
-123.8342170000,39.7367310600,,,,,,,,
-123.8349900000,39.7385313400,,,,,,,,
-123.8350920000,39.7387680000,,,,,,,,
-123.8380890000,39.7524090000,,,,,,,,
-123.8380780000,39.7526668900,,,,,,,,
-123.8380180000,39.7542009200,,,,,,,,
-123.8379970000,39.7547233700,,,,,,,,
-123.8379440000,39.7560865900,,,,,,,,
-123.8378660000,39.7580621800,,,,,,,,
-123.8378010000,39.7596990000,,,,,,,,
-123.8375670000,39.7656517900,,,,,,,,
-123.8374930000,39.7675119700,,,,,,,,
-123.8371500000,39.7762320000,,,,,,,,
-123.8376670000,39.7800259500,,,,,,,,
-123.8378760000,39.7815604700,,,,,,,,
-123.8390490000,39.7901556100,,,,,,,,
-123.8391660000,39.7910152400,,,,,,,,
-123.8394960000,39.7934368800,,,,,,,,
-123.8397970000,39.7956370000,,,,,,,,
-123.8457660000,39.8138731000,,,,,,,,
-123.8478470000,39.8202311000,,,,,,,,
-123.8482600000,39.8214926500,,,,,,,,
-123.8515560000,39.8315592700,,,,,,,,
-123.8517140000,39.8320410000,,,,,,,,
-123.8537640000,39.8341000000,,,,,,,,
-123.8580040000,39.8358336400,,,,,,,,
-123.8602640000,39.8367576800,,,,,,,,
-123.8653420000,39.8388333800,,,,,,,,
-123.8692140000,39.8404164100,,,,,,,,
-123.8706310000,39.8409960500,,,,,,,,
-123.8753840000,39.8429391200,,,,,,,,
-123.8775420000,39.8438211700,,,,,,,,
-123.8814580000,39.8454220000,,,,,,,,
-123.8835460000,39.8468247900,,,,,,,,
-123.8847530000,39.8476360300,,,,,,,,
-123.8848740000,39.8477170100,,,,,,,,
-123.8874620000,39.8494559300,,,,,,,,
-123.8931610000,39.8532847200,,,,,,,,
-123.8938460000,39.8537450500,,,,,,,,
-123.8968600000,39.8557697600,,,,,,,,
-123.9005600000,39.8582553800,,,,,,,,
-123.9035190000,39.8602438200,,,,,,,,
-123.9076640000,39.8630280000,,,,,,,,
-123.9119570000,39.8700812400,,,,,,,,
-123.9127090000,39.8713163200,,,,,,,,
-123.9131750000,39.8720816200,,,,,,,,
-123.9133040000,39.8722949900,,,,,,,,
-123.9151420000,39.8753130000,,,,,,,,
-123.9152270000,39.8760135700,,,,,,,,
-123.9154250000,39.8776219800,,,,,,,,
-123.9158530000,39.8811140000,,,,,,,,
-123.9194000000,39.8882576200,,,,,,,,
-123.9195460000,39.8885507500,,,,,,,,
-123.9291070000,39.9078055000,,,,,,,,
-123.9300470000,39.9096970000,,,,,,,,
-123.9318010000,39.9105900000,,,,,,,,
-123.9326930000,39.9110437700,,,,,,,,
-123.9355440000,39.9124948400,,,,,,,,
-123.9412420000,39.9153950300,,,,,,,,
-123.9480530000,39.9188619900,,,,,,,,
-123.9491550000,39.9194225100,,,,,,,,
-123.9549520000,39.9223730000,,,,,,,,
-123.9598010000,39.9319813800,,,,,,,,
-123.9626550000,39.9376350000,,,,,,,,
-123.9800310000,39.9624580000,,,,,,,,
-123.9827970000,39.9643084000,,,,,,,,
-123.9843320000,39.9653347800,,,,,,,,
-123.9910330000,39.9698171000,,,,,,,,
-123.9938070000,39.9716722300,,,,,,,,
-123.9955140000,39.9728138900,,,,,,,,
-123.9958600000,39.9730450000,,,,,,,,
-124.0109620000,39.9882340300,,,,,,,,
-124.0119200000,39.9891974700,,,,,,,,
-124.0125860000,39.9898678700,,,,,,,,
-124.0171270000,39.9944351000,,,,,,,,
-124.0239380000,40.0012844200,,,,,,,,
-124.0265630000,40.0039246800,,,,,,,,
-124.0307040000,40.0080893400,,,,,,,,
-124.0339270000,40.0113311600,,,,,,,,
-124.0359040000,40.0133190000,,,,,,,,
-124.0362560000,40.0135081100,,,,,,,,
-124.0410480000,40.0160753300,,,,,,,,
-124.0432840000,40.0172734200,,,,,,,,
-124.0564080000,40.0243050000,,,,,,,,
-124.0573690000,40.0243582600,,,,,,,,
-124.0650690000,40.0247850000,,,,,,,,
-124.0668560000,40.0231660300,,,,,,,,
-124.0689080000,40.0213070000,,,,,,,,
-124.0701980000,40.0217908600,,,,,,,,
-124.0712740000,40.0221940600,,,,,,,,
-124.0719710000,40.0224554200,,,,,,,,
-124.0725090000,40.0226570000,,,,,,,,
-124.0733490000,40.0234575200,,,,,,,,
-124.0746610000,40.0247064700,,,,,,,,
-124.0756660000,40.0256627800,,,,,,,,
-124.0799830000,40.0297730000,,,,,,,,
-124.0800360000,40.0324642100,,,,,,,,
-124.0801380000,40.0375731000,,,,,,,,
-124.0801610000,40.0386865400,,,,,,,,
-124.0802150000,40.0414070900,,,,,,,,
-124.0803090000,40.0461053100,,,,,,,,
-124.0807090000,40.0661100000,,,,,,,,
-124.0841610000,40.0727870400,,,,,,,,
-124.0857870000,40.0759316400,,,,,,,,
-124.0865210000,40.0773512100,,,,,,,,
-124.0870860000,40.0784420000,,,,,,,,
-124.1089090000,40.1019956800,,,,,,,,
-124.1105490000,40.1037650000,,,,,,,,
-124.1121010000,40.1044293300,,,,,,,,
-124.1222560000,40.1087758500,,,,,,,,
-124.1224930000,40.1088775500,,,,,,,,
-124.1324810000,40.1131526900,,,,,,,,
-124.1387570000,40.1158385200,,,,,,,,
-124.1399520000,40.1163500000,,,,,,,,
-124.1431480000,40.1171649300,,,,,,,,
-124.1532320000,40.1197362300,,,,,,,,
-124.1617630000,40.1219113000,,,,,,,,
-124.1618520000,40.1219339800,,,,,,,,
-124.1707670000,40.1242070000,,,,,,,,
-124.1726650000,40.1249102200,,,,,,,,
-124.1769440000,40.1264944400,,,,,,,,
-124.1870280000,40.1302290700,,,,,,,,
-124.1878740000,40.1305420000,,,,,,,,
-124.1883530000,40.1310810200,,,,,,,,
-124.2001780000,40.1443665200,,,,,,,,
-124.2034600000,40.1480546000,,,,,,,,
-124.2106740000,40.1561597400,,,,,,,,
-124.2148950000,40.1609020000,,,,,,,,
-124.2192200000,40.1637533700,,,,,,,,
-124.2310950000,40.1715810000,,,,,,,,
-124.2546900000,40.1825503700,,,,,,,,
-124.2584050000,40.1842770000,,,,,,,,
-124.2838500000,40.2006691500,,,,,,,,
-124.2964970000,40.2088160000,,,,,,,,
-124.2972190000,40.2093427000,,,,,,,,
-124.3022030000,40.2129766100,,,,,,,,
-124.3042680000,40.2144821000,,,,,,,,
-124.3067390000,40.2162840300,,,,,,,,
-124.3089260000,40.2178786100,,,,,,,,
-124.3195870000,40.2256513600,,,,,,,,
-124.3209120000,40.2266170000,,,,,,,,
-124.3253500000,40.2336581700,,,,,,,,
-124.3276910000,40.2373700000,,,,,,,,
-124.3283630000,40.2376589300,,,,,,,,
-124.3290820000,40.2379681400,,,,,,,,
-124.3430700000,40.2439790000,,,,,,,,
-124.3436350000,40.2443585200,,,,,,,,
-124.3491310000,40.2480475500,,,,,,,,
-124.3527150000,40.2504530000,,,,,,,,
-124.3584830000,40.2561252500,,,,,,,,
-124.3634140000,40.2609740000,,,,,,,,
-124.3635550000,40.2707421200,,,,,,,,
-124.3635650000,40.2714455900,,,,,,,,
-124.3636120000,40.2746906800,,,,,,,,
-124.3636340000,40.2762120000,,,,,,,,
-124.3622190000,40.2796566800,,,,,,,,
-124.3592550000,40.2868717700,,,,,,,,
-124.3558400000,40.2951878500,,,,,,,,
-124.3496160000,40.3103402800,,,,,,,,
-124.3478530000,40.3146340000,,,,,,,,
-124.3514630000,40.3261367700,,,,,,,,
-124.3519290000,40.3276189200,,,,,,,,
-124.3524530000,40.3292903200,,,,,,,,
-124.3526390000,40.3298801000,,,,,,,,
-124.3526520000,40.3299234200,,,,,,,,
-124.3531240000,40.3314250000,,,,,,,,
-124.3562170000,40.3346256800,,,,,,,,
-124.3565950000,40.3350160000,,,,,,,,
-124.3627960000,40.3500460000,,,,,,,,
-124.3653570000,40.3748550000,,,,,,,,
-124.3660850000,40.3764527400,,,,,,,,
-124.3735990000,40.3929230000,,,,,,,,
-124.3752660000,40.3947186300,,,,,,,,
-124.3790820000,40.3988280000,,,,,,,,
-124.3813320000,40.4003177600,,,,,,,,
-124.3844380000,40.4023745400,,,,,,,,
-124.3865950000,40.4038027900,,,,,,,,
-124.3914960000,40.4070470000,,,,,,,,
-124.4026230000,40.4221050000,,,,,,,,
-124.4095910000,40.4380760000,,,,,,,,
-124.4091890000,40.4401544300,,,,,,,,
-124.4091020000,40.4406063700,,,,,,,,
-124.4086010000,40.4432010000,,,,,,,,
-124.4077520000,40.4445436100,,,,,,,,
-124.4069930000,40.4457437000,,,,,,,,
-124.4025150000,40.4528282700,,,,,,,,
-124.4019780000,40.4536767200,,,,,,,,
-124.4017530000,40.4540329700,,,,,,,,
-124.3966420000,40.4621190000,,,,,,,,
-124.3955970000,40.4645903600,,,,,,,,
-124.3884500000,40.4815105900,,,,,,,,
-124.3882470000,40.4819900800,,,,,,,,
-124.3879670000,40.4826530300,,,,,,,,
-124.3849400000,40.4898200000,,,,,,,,
-124.3832240000,40.4998520000,,,,,,,,
-124.3837830000,40.5006037400,,,,,,,,
-124.3838570000,40.5007024300,,,,,,,,
-124.3843890000,40.5014166600,,,,,,,,
-124.3870230000,40.5049540000,,,,,,,,
-124.3840810000,40.5147761900,,,,,,,,
-124.3839430000,40.5152341800,,,,,,,,
-124.3833370000,40.5172580400,,,,,,,,
-124.3828160000,40.5190000000,,,,,,,,
-124.3812040000,40.5206744900,,,,,,,,
-124.3790960000,40.5228650000,,,,,,,,
-124.3635450000,40.5486980000,,,,,,,,
-124.3594940000,40.5567344500,,,,,,,,
-124.3581340000,40.5594324500,,,,,,,,
-124.3564430000,40.5627862700,,,,,,,,
-124.3348030000,40.6057187700,,,,,,,,
-124.3305370000,40.6141820100,,,,,,,,
-124.3294040000,40.6164300000,,,,,,,,
-124.3196100000,40.6322883500,,,,,,,,
-124.3188510000,40.6335179900,,,,,,,,
-124.3187520000,40.6336771100,,,,,,,,
-124.3166230000,40.6371259000,,,,,,,,
-124.3151410000,40.6395260000,,,,,,,,
-124.3125580000,40.6413330000,,,,,,,,
-124.3122110000,40.6418998100,,,,,,,,
-124.2994950000,40.6626753600,,,,,,,,
-124.2988330000,40.6637571100,,,,,,,,
-124.2931330000,40.6730706700,,,,,,,,
-124.2891190000,40.6796300000,,,,,,,,
-124.2850030000,40.6852443800,,,,,,,,
-124.2784880000,40.6941305400,,,,,,,,
-124.2780970000,40.6946637900,,,,,,,,
-124.2780420000,40.6947393200,,,,,,,,
-124.2776280000,40.6953043500,,,,,,,,
-124.2697950000,40.7059884700,,,,,,,,
-124.2684160000,40.7078696700,,,,,,,,
-124.2677450000,40.7087852700,,,,,,,,
-124.2487800000,40.7346555500,,,,,,,,
-124.2487260000,40.7347294000,,,,,,,,
-124.2484060000,40.7351660000,,,,,,,,
-124.2352650000,40.7574719500,,,,,,,,
-124.2351760000,40.7576225900,,,,,,,,
-124.2344840000,40.7587963100,,,,,,,,
-124.2341460000,40.7593711400,,,,,,,,
-124.2335650000,40.7603564300,,,,,,,,
-124.2316900000,40.7635400100,,,,,,,,
-124.2282440000,40.7693900000,,,,,,,,
-124.2158590000,40.7861954900,,,,,,,,
-124.2118050000,40.7916979100,,,,,,,,
-124.2116170000,40.7919531900,,,,,,,,
-124.2113080000,40.7923717700,,,,,,,,
-124.2060430000,40.7995165000,,,,,,,,
-124.2019210000,40.8051110000,,,,,,,,
-124.1975110000,40.8118478200,,,,,,,,
-124.1967810000,40.8129625600,,,,,,,,
-124.1957640000,40.8145154900,,,,,,,,
-124.1954010000,40.8150713000,,,,,,,,
-124.1872950000,40.8274537700,,,,,,,,
-124.1870590000,40.8278151000,,,,,,,,
-124.1865040000,40.8286625200,,,,,,,,
-124.1851600000,40.8307159000,,,,,,,,
-124.1848400000,40.8312052700,,,,,,,,
-124.1841040000,40.8323298100,,,,,,,,
-124.1835690000,40.8331465600,,,,,,,,
-124.1834660000,40.8333032900,,,,,,,,
-124.1822290000,40.8351931500,,,,,,,,
-124.1820700000,40.8354363200,,,,,,,,
-124.1812980000,40.8366155700,,,,,,,,
-124.1810400000,40.8370097200,,,,,,,,
-124.1767150000,40.8436180000,,,,,,,,
-124.1737770000,40.8488008800,,,,,,,,
-124.1736120000,40.8490915800,,,,,,,,
-124.1733700000,40.8495193300,,,,,,,,
-124.1730680000,40.8500511400,,,,,,,,
-124.1726160000,40.8508481600,,,,,,,,
-124.1714050000,40.8529854800,,,,,,,,
-124.1711440000,40.8534466700,,,,,,,,
-124.1687010000,40.8577567200,,,,,,,,
-124.1679410000,40.8590964100,,,,,,,,
-124.1656820000,40.8630826600,,,,,,,,
-124.1650210000,40.8642495000,,,,,,,,
-124.1647480000,40.8647314200,,,,,,,,
-124.1643920000,40.8653583100,,,,,,,,
-124.1636490000,40.8666688400,,,,,,,,
-124.1625130000,40.8686746200,,,,,,,,
-124.1620630000,40.8694672400,,,,,,,,
-124.1612390000,40.8709212700,,,,,,,,
-124.1583220000,40.8760690000,,,,,,,,
-124.1547470000,40.8844202400,,,,,,,,
-124.1411060000,40.9162911700,,,,,,,,
-124.1410640000,40.9163887400,,,,,,,,
-124.1397210000,40.9195282400,,,,,,,,
-124.1370660000,40.9257320000,,,,,,,,
-124.1346990000,40.9336791500,,,,,,,,
-124.1317350000,40.9436320300,,,,,,,,
-124.1311780000,40.9455020200,,,,,,,,
-124.1302320000,40.9486798600,,,,,,,,
-124.1280590000,40.9559763200,,,,,,,,
-124.1279410000,40.9563738100,,,,,,,,
-124.1273970000,40.9582001600,,,,,,,,
-124.1259430000,40.9630814400,,,,,,,,
-124.1223400000,40.9751814300,,,,,,,,
-124.1198910000,40.9834034100,,,,,,,,
-124.1196340000,40.9842672500,,,,,,,,
-124.1187660000,40.9871835100,,,,,,,,
-124.1184320000,40.9883034500,,,,,,,,
-124.1181470000,40.9892630000,,,,,,,,
-124.1178590000,40.9911340700,,,,,,,,
-124.1126360000,41.0251080500,,,,,,,,
-124.1121650000,41.0281684100,,,,,,,,
-124.1121650000,41.0281730000,,,,,,,,
-124.1122010000,41.0282289300,,,,,,,,
-124.1142790000,41.0314091100,,,,,,,,
-124.1203290000,41.0406700100,,,,,,,,
-124.1225480000,41.0440662900,,,,,,,,
-124.1250650000,41.0479183000,,,,,,,,
-124.1252970000,41.0482740000,,,,,,,,
-124.1253420000,41.0483417500,,,,,,,,
-124.1254480000,41.0485040000,,,,,,,,
-124.1270800000,41.0493699000,,,,,,,,
-124.1282720000,41.0500027200,,,,,,,,
-124.1287620000,41.0502624400,,,,,,,,
-124.1329450000,41.0524819900,,,,,,,,
-124.1381810000,41.0543298200,,,,,,,,
-124.1382160000,41.0543421900,,,,,,,,
-124.1428670000,41.0540321600,,,,,,,,
-124.1472160000,41.0528840000,,,,,,,,
-124.1473660000,41.0527604200,,,,,,,,
-124.1475290000,41.0526258100,,,,,,,,
-124.1482570000,41.0520275100,,,,,,,,
-124.1489390000,41.0514670000,,,,,,,,
-124.1509360000,41.0511528000,,,,,,,,
-124.1512660000,41.0511010000,,,,,,,,
-124.1536220000,41.0535500000,,,,,,,,
-124.1540280000,41.0599228100,,,,,,,,
-124.1541650000,41.0676225300,,,,,,,,
-124.1545100000,41.0869988200,,,,,,,,
-124.1545130000,41.0871590000,,,,,,,,
-124.1551800000,41.0884677200,,,,,,,,
-124.1557630000,41.0896106500,,,,,,,,
-124.1565550000,41.0911646600,,,,,,,,
-124.1595080000,41.0969570300,,,,,,,,
-124.1602730000,41.0984563900,,,,,,,,
-124.1602730000,41.0984577600,,,,,,,,
-124.1605560000,41.0990110000,,,,,,,,
-124.1605380000,41.0992817200,,,,,,,,
-124.1602000000,41.1044882700,,,,,,,,
-124.1597470000,41.1114459500,,,,,,,,
-124.1595480000,41.1145095800,,,,,,,,
-124.1595240000,41.1148857300,,,,,,,,
-124.1593490000,41.1175714800,,,,,,,,
-124.1591550000,41.1205643200,,,,,,,,
-124.1590650000,41.1219570000,,,,,,,,
-124.1650900000,41.1294216400,,,,,,,,
-124.1653110000,41.1296953800,,,,,,,,
-124.1654140000,41.1298220000,,,,,,,,
-124.1639880000,41.1386750000,,,,,,,,
-124.1617210000,41.1404830500,,,,,,,,
-124.1594790000,41.1422706000,,,,,,,,
-124.1585390000,41.1430210000,,,,,,,,
-124.1583990000,41.1429868000,,,,,,,,
-124.1583390000,41.1429720400,,,,,,,,
-124.1496740000,41.1408450000,,,,,,,,
-124.1438000000,41.1446860000,,,,,,,,
-124.1256310000,41.1834265200,,,,,,,,
-124.1226770000,41.1897260000,,,,,,,,
-124.1202310000,41.1959522800,,,,,,,,
-124.1121520000,41.2165241600,,,,,,,,
-124.1097900000,41.2225367200,,,,,,,,
-124.1069860000,41.2296780000,,,,,,,,
-124.1068880000,41.2314801400,,,,,,,,
-124.1067910000,41.2332652200,,,,,,,,
-124.1067880000,41.2333188200,,,,,,,,
-124.1064040000,41.2403951000,,,,,,,,
-124.1063890000,41.2406820000,,,,,,,,
-124.0991830000,41.2646976100,,,,,,,,
-124.0984710000,41.2670700200,,,,,,,,
-124.0961710000,41.2747386500,,,,,,,,
-124.0952400000,41.2778392400,,,,,,,,
-124.0936310000,41.2832051200,,,,,,,,
-124.0932260000,41.2845529700,,,,,,,,
-124.0929010000,41.2856358100,,,,,,,,
-124.0924770000,41.2870499000,,,,,,,,
-124.0922840000,41.2876950000,,,,,,,,
-124.0790150000,41.3471350000,,,,,,,,
-124.0766560000,41.3568584200,,,,,,,,
-124.0754910000,41.3616607500,,,,,,,,
-124.0753660000,41.3621776200,,,,,,,,
-124.0734540000,41.3700584700,,,,,,,,
-124.0722940000,41.3748440000,,,,,,,,
-124.0714590000,41.3807072300,,,,,,,,
-124.0713080000,41.3817683500,,,,,,,,
-124.0687080000,41.4000270400,,,,,,,,
-124.0685550000,41.4010956200,,,,,,,,
-124.0681660000,41.4038280200,,,,,,,,
-124.0642360000,41.4314273400,,,,,,,,
-124.0641950000,41.4317150900,,,,,,,,
-124.0639460000,41.4334640300,,,,,,,,
-124.0636010000,41.4358901100,,,,,,,,
-124.0635650000,41.4361402800,,,,,,,,
-124.0631620000,41.4389712900,,,,,,,,
-124.0631390000,41.4391302900,,,,,,,,
-124.0630760000,41.4395790000,,,,,,,,
-124.0631280000,41.4401183900,,,,,,,,
-124.0631450000,41.4402923400,,,,,,,,
-124.0653440000,41.4629275400,,,,,,,,
-124.0655200000,41.4647394600,,,,,,,,
-124.0656560000,41.4661315300,,,,,,,,
-124.0657010000,41.4666031600,,,,,,,,
-124.0658920000,41.4685612500,,,,,,,,
-124.0659960000,41.4696335100,,,,,,,,
-124.0660570000,41.4702580000,,,,,,,,
-124.0664580000,41.4715416000,,,,,,,,
-124.0683220000,41.4774957400,,,,,,,,
-124.0688490000,41.4791788100,,,,,,,,
-124.0694570000,41.4811210600,,,,,,,,
-124.0696350000,41.4816890800,,,,,,,,
-124.0759170000,41.5017570000,,,,,,,,
-124.0771050000,41.5038007200,,,,,,,,
-124.0799390000,41.5086703200,,,,,,,,
-124.0814260000,41.5112268400,,,,,,,,
-124.0814270000,41.5112280000,,,,,,,,
-124.0814730000,41.5142600700,,,,,,,,
-124.0816300000,41.5244962600,,,,,,,,
-124.0818540000,41.5391214900,,,,,,,,
-124.0818940000,41.5417257100,,,,,,,,
-124.0818940000,41.5417395100,,,,,,,,
-124.0819600000,41.5460532700,,,,,,,,
-124.0819860000,41.5477370700,,,,,,,,
-124.0819870000,41.5477610000,,,,,,,,
-124.0819880000,41.5477617300,,,,,,,,
-124.0828830000,41.5482648400,,,,,,,,
-124.0833860000,41.5485475000,,,,,,,,
-124.0843370000,41.5490816500,,,,,,,,
-124.0879060000,41.5510872900,,,,,,,,
-124.0896630000,41.5520750700,,,,,,,,
-124.0916000000,41.5531637200,,,,,,,,
-124.0924040000,41.5536150000,,,,,,,,
-124.0935970000,41.5557469400,,,,,,,,
-124.0949100000,41.5580930800,,,,,,,,
-124.0953570000,41.5588917500,,,,,,,,
-124.0959670000,41.5599816900,,,,,,,,
-124.0963490000,41.5606637800,,,,,,,,
-124.0980770000,41.5637506700,,,,,,,,
-124.0988900000,41.5652039800,,,,,,,,
-124.1001810000,41.5675101200,,,,,,,,
-124.1004090000,41.5679164200,,,,,,,,
-124.1010520000,41.5690661900,,,,,,,,
-124.1011230000,41.5691920000,,,,,,,,
-124.1013030000,41.5752161100,,,,,,,,
-124.1013160000,41.5756460100,,,,,,,,
-124.1013230000,41.5758600100,,,,,,,,
-124.1014020000,41.5785200500,,,,,,,,
-124.1014030000,41.5785240000,,,,,,,,
-124.0995050000,41.5817012500,,,,,,,,
-124.0986190000,41.5831840000,,,,,,,,
-124.0983630000,41.5836121000,,,,,,,,
-124.0976730000,41.5847684900,,,,,,,,
-124.0973850000,41.5852510000,,,,,,,,
-124.0976160000,41.5855226400,,,,,,,,
-124.1001270000,41.5884733600,,,,,,,,
-124.1012090000,41.5897433900,,,,,,,,
-124.1025830000,41.5913575700,,,,,,,,
-124.1036060000,41.5925599800,,,,,,,,
-124.1051000000,41.5943149500,,,,,,,,
-124.1009610000,41.6024990000,,,,,,,,
-124.1013400000,41.6029019100,,,,,,,,
-124.1017980000,41.6033878600,,,,,,,,
-124.1026040000,41.6042418200,,,,,,,,
-124.1041500000,41.6058817000,,,,,,,,
-124.1051770000,41.6069718200,,,,,,,,
-124.1125920000,41.6148366300,,,,,,,,
-124.1144130000,41.6167680000,,,,,,,,
-124.1144240000,41.6168530800,,,,,,,,
-124.1148810000,41.6202529700,,,,,,,,
-124.1153760000,41.6239368400,,,,,,,,
-124.1156240000,41.6257778700,,,,,,,,
-124.1156570000,41.6260250400,,,,,,,,
-124.1159260000,41.6280290500,,,,,,,,
-124.1160370000,41.6288490000,,,,,,,,
-124.1161300000,41.6291050900,,,,,,,,
-124.1162040000,41.6293102600,,,,,,,,
-124.1197070000,41.6389333100,,,,,,,,
-124.1202250000,41.6403540000,,,,,,,,
-124.1225990000,41.6429806600,,,,,,,,
-124.1229770000,41.6433984500,,,,,,,,
-124.1355520000,41.6573070000,,,,,,,,
-124.1379770000,41.6664592900,,,,,,,,
-124.1385500000,41.6686211400,,,,,,,,
-124.1393540000,41.6716520000,,,,,,,,
-124.1393290000,41.6718306500,,,,,,,,
-124.1388510000,41.6753529600,,,,,,,,
-124.1383730000,41.6788810000,,,,,,,,
-124.1386620000,41.6806052200,,,,,,,,
-124.1386800000,41.6807145100,,,,,,,,
-124.1386980000,41.6808168300,,,,,,,,
-124.1434460000,41.7090910700,,,,,,,,
-124.1434720000,41.7092475100,,,,,,,,
-124.1434790000,41.7092840000,,,,,,,,
-124.1437930000,41.7099762600,,,,,,,,
-124.1449820000,41.7125990800,,,,,,,,
-124.1452400000,41.7131683700,,,,,,,,
-124.1465590000,41.7160748300,,,,,,,,
-124.1470760000,41.7172160900,,,,,,,,
-124.1473120000,41.7177358600,,,,,,,,
-124.1474120000,41.7179550000,,,,,,,,
-124.1475940000,41.7182446100,,,,,,,,
-124.1477650000,41.7185165500,,,,,,,,
-124.1480080000,41.7189018500,,,,,,,,
-124.1497420000,41.7216536800,,,,,,,,
-124.1499060000,41.7219145000,,,,,,,,
-124.1504660000,41.7228032700,,,,,,,,
-124.1542460000,41.7288010000,,,,,,,,
-124.1543730000,41.7289388400,,,,,,,,
-124.1556610000,41.7303323100,,,,,,,,
-124.1647160000,41.7401260000,,,,,,,,
-124.1649060000,41.7402104300,,,,,,,,
-124.1655680000,41.7405048600,,,,,,,,
-124.1755950000,41.7449590400,,,,,,,,
-124.1770290000,41.7455959700,,,,,,,,
-124.1773900000,41.7457560000,,,,,,,,
-124.1810220000,41.7428376600,,,,,,,,
-124.1815550000,41.7424093100,,,,,,,,
-124.1853630000,41.7393510000,,,,,,,,
-124.1898970000,41.7367372600,,,,,,,,
-124.1910400000,41.7360790000,,,,,,,,
-124.1910460000,41.7360800800,,,,,,,,
-124.1931970000,41.7364644100,,,,,,,,
-124.1932870000,41.7364804000,,,,,,,,
-124.1947730000,41.7367458900,,,,,,,,
-124.1949530000,41.7367780000,,,,,,,,
-124.1998660000,41.7424471100,,,,,,,,
-124.2038430000,41.7470350000,,,,,,,,
-124.2072200000,41.7492724200,,,,,,,,
-124.2105570000,41.7514830100,,,,,,,,
-124.2147290000,41.7542463200,,,,,,,,
-124.2150620000,41.7544667700,,,,,,,,
-124.2233500000,41.7599564900,,,,,,,,
-124.2266300000,41.7621292400,,,,,,,,
-124.2310840000,41.7650800400,,,,,,,,
-124.2315630000,41.7653968300,,,,,,,,
-124.2377540000,41.7694980100,,,,,,,,
-124.2382170000,41.7698047600,,,,,,,,
-124.2383190000,41.7698722600,,,,,,,,
-124.2397200000,41.7708000000,,,,,,,,
-124.2422880000,41.7720340000,,,,,,,,
-124.2434410000,41.7719305800,,,,,,,,
-124.2450380000,41.7717875200,,,,,,,,
-124.2482250000,41.7715018500,,,,,,,,
-124.2487040000,41.7714590000,,,,,,,,
-124.2488910000,41.7717568900,,,,,,,,
-124.2490960000,41.7720805300,,,,,,,,
-124.2505810000,41.7744349500,,,,,,,,
-124.2506200000,41.7744959500,,,,,,,,
-124.2509250000,41.7749805400,,,,,,,,
-124.2509500000,41.7750204200,,,,,,,,
-124.2530250000,41.7783084400,,,,,,,,
-124.2537230000,41.7794147000,,,,,,,,
-124.2550460000,41.7815122800,,,,,,,,
-124.2551140000,41.7816205300,,,,,,,,
-124.2556680000,41.7824982800,,,,,,,,
-124.2557790000,41.7826735300,,,,,,,,
-124.2559940000,41.7830140000,,,,,,,,
-124.2552030000,41.7836830100,,,,,,,,
-124.2532160000,41.7853657900,,,,,,,,
-124.2450270000,41.7923000000,,,,,,,,
-124.2306780000,41.8186810000,,,,,,,,
-124.2270120000,41.8278564900,,,,,,,,
-124.2198660000,41.8457443700,,,,,,,,
-124.2197890000,41.8459367400,,,,,,,,
-124.2197740000,41.8459764000,,,,,,,,
-124.2195920000,41.8464320000,,,,,,,,
-124.2194460000,41.8469776800,,,,,,,,
-124.2098080000,41.8830660700,,,,,,,,
-124.2084390000,41.8881920000,,,,,,,,
-124.2081390000,41.8913258500,,,,,,,,
-124.2046950000,41.9274131700,,,,,,,,
-124.2039340000,41.9353808300,,,,,,,,
-124.2038140000,41.9366438300,,,,,,,,
-124.2036960000,41.9378751800,,,,,,,,
-124.2036570000,41.9382827600,,,,,,,,
-124.2036520000,41.9383447800,,,,,,,,
-124.2035950000,41.9389326700,,,,,,,,
-124.2035930000,41.9389527900,,,,,,,,
